
0076,male,51plus,75,649,522,3097,1436383111333
0076,male,51plus,27,508,352,6449,1436383121552
0076,male,51plus,43,391,656,3601,1436383129225
0076,male,51plus,22,285,425,3545,1436383136492
0076,male,51plus,67,509,95,3253,1436383142896
0076,male,51plus,12,684,139,4563,1436383151256
0076,male,51plus,59,565,328,5887,1436383158651
0076,male,51plus,7,468,359,1981,1436383163056
0076,male,51plus,35,360,562,2317,1436383167077
0076,male,51plus,17,302,425,3585,1436383172728
0076,male,51plus,51,769,236,1956,1436383176127
0076,male,51plus,2,492,364,1438,1436383181094
