
0174,male,18to22,53,344,326,1248,1443025787025
0174,male,18to22,8,726,428,838,1443025790912
0174,male,18to22,77,516,188,978,1443025792735
0174,male,18to22,18,901,436,790,1443025794398
0174,male,18to22,61,256,332,873,1443025796142
0174,male,18to22,23,380,447,774,1443025797741
0174,male,18to22,69,445,391,857,1443025799469
0174,male,18to22,3,605,491,823,1443025801404
0174,male,18to22,45,533,508,1064,1443025803596
0174,male,18to22,28,271,417,1079,1443025805739
0174,male,18to22,37,693,432,1144,1443025807899
0174,male,18to22,13,433,350,1271,1443025810025
