
0019,male,23to30,50,402,338,1940,1436291067567
0019,male,23to30,25,504,202,1531,1436291072027
0019,male,23to30,34,546,372,1727,1436291075306
0019,male,23to30,15,461,321,1826,1436291078488
0019,male,23to30,66,751,362,2023,1436291081960
0019,male,23to30,10,133,316,1826,1436291085111
0019,male,23to30,42,779,230,1963,1436291091442
0019,male,23to30,5,622,305,1975,1436291094785
0019,male,23to30,58,653,167,1798,1436291097807
0019,male,23to30,30,457,296,2005,1436291101055
0019,male,23to30,74,366,257,2791,1436291105072
0019,male,23to30,20,451,396,1788,1436291108358
