
0065,female,18to22,48,506,476,1351,1436375421133
0065,female,18to22,1,900,176,1172,1436375423980
0065,female,18to22,56,505,187,1310,1436375426875
0065,female,18to22,11,495,341,1191,1436375429643
0065,female,18to22,40,431,325,1766,1436375431516
0065,female,18to22,6,451,442,937,1436375434201
0065,female,18to22,72,421,419,2557,1436375438810
0065,female,18to22,26,673,361,1149,1436375442805
0065,female,18to22,32,498,390,1231,1436375445444
0065,female,18to22,16,672,460,1379,1436375448323
0065,female,18to22,64,641,563,1363,1436375451362
0065,female,18to22,21,631,401,1396,1436375454353
