
0239,female,18to22,70,168,620,1086,1443115337862
0239,female,18to22,8,295,377,999,1443115340374
0239,female,18to22,62,738,399,1415,1443115342709
0239,female,18to22,3,494,344,1223,1443115345204
0239,female,18to22,46,473,255,1301,1443115347363
0239,female,18to22,28,881,371,1014,1443115349219
0239,female,18to22,54,601,469,1127,1443115351348
0239,female,18to22,23,673,707,1121,1443115353441
0239,female,18to22,38,494,648,1206,1443115355409
0239,female,18to22,18,909,420,1143,1443115357440
0239,female,18to22,78,175,135,3197,1443115361448
0239,female,18to22,13,494,123,1180,1443115363631
