
0248,female,18to22,47,448,382,2118,1443193703970
0248,female,18to22,8,531,351,1275,1443193708612
0248,female,18to22,55,455,358,984,1443193711945
0248,female,18to22,3,499,361,1043,1443193714696
0248,female,18to22,71,416,407,2159,1443193717971
0248,female,18to22,28,312,499,976,1443193720553
0248,female,18to22,39,340,463,902,1443193722904
0248,female,18to22,13,475,134,1148,1443193726600
0248,female,18to22,63,421,518,855,1443193729367
0248,female,18to22,23,278,399,917,1443193732054
0248,female,18to22,31,409,479,983,1443193734501
0248,female,18to22,18,403,430,1031,1443193736853
