
0221,male,23to30,44,699,136,1184,1443112869223
0221,male,23to30,30,904,389,895,1443112874890
0221,male,23to30,60,108,104,1108,1443112876697
0221,male,23to30,25,480,679,823,1443112878377
0221,male,23to30,76,597,399,2159,1443112881186
0221,male,23to30,15,859,676,671,1443112883049
0221,male,23to30,36,970,673,707,1443112884553
0221,male,23to30,5,685,670,648,1443112885849
0221,male,23to30,68,848,440,921,1443112887480
0221,male,23to30,20,683,428,646,1443112888855
0221,male,23to30,52,516,687,2551,1443112892198
0221,male,23to30,10,676,649,696,1443112893598
