
0225,male,18to22,32,409,328,1584,1443113347766
0225,male,18to22,29,407,336,775,1443113350229
0225,male,18to22,72,435,377,1138,1443113352469
0225,male,18to22,24,391,295,1527,1443113354996
0225,male,18to22,48,366,280,1256,1443113357091
0225,male,18to22,19,246,211,1590,1443113359570
0225,male,18to22,40,209,184,2203,1443113362693
0225,male,18to22,9,606,338,1207,1443113364636
0225,male,18to22,56,503,332,1322,1443113366685
0225,male,18to22,4,231,357,3838,1443113370570
0225,male,18to22,64,434,260,1369,1443113373025
0225,male,18to22,14,820,222,1462,1443113376079
