
0074,male,41to50,33,451,338,1727,1436382914513
0074,male,41to50,15,676,396,2589,1436382919451
0074,male,41to50,41,611,419,2354,1436382923837
0074,male,41to50,30,746,372,1975,1436382928329
0074,male,41to50,73,662,219,3299,1436382933366
0074,male,41to50,5,674,353,2028,1436382937318
0074,male,41to50,65,480,387,2054,1436382940692
0074,male,41to50,10,694,359,2099,1436382944291
0074,male,41to50,57,661,454,2647,1436382948034
0074,male,41to50,25,718,371,2201,1436382951307
0074,male,41to50,49,533,260,2607,1436382954825
0074,male,41to50,20,532,343,1863,1436382958048
