
0184,male,18to22,47,379,121,1438,1443027652792
0184,male,18to22,18,451,382,1454,1443027657196
0184,male,18to22,55,603,447,1558,1443027659868
0184,male,18to22,23,660,671,934,1443027661771
0184,male,18to22,39,497,247,1256,1443027663899
0184,male,18to22,3,516,341,855,1443027665770
0184,male,18to22,31,768,329,1303,1443027667721
0184,male,18to22,28,509,402,1127,1443027669624
0184,male,18to22,63,521,584,1289,1443027671784
0184,male,18to22,8,493,314,999,1443027673543
0184,male,18to22,71,512,322,1027,1443027675382
0184,male,18to22,13,508,98,838,1443027676838
