
0145,male,18to22,72,823,453,2070,1443021747679
0145,male,18to22,25,500,329,999,1443021751273
0145,male,18to22,48,446,548,1159,1443021753479
0145,male,18to22,5,532,699,1000,1443021755463
0145,male,18to22,32,500,575,1222,1443021757478
0145,male,18to22,10,879,373,2022,1443021760389
0145,male,18to22,40,773,482,1240,1443021762421
0145,male,18to22,20,498,362,903,1443021764021
0145,male,18to22,64,408,255,1063,1443021765876
0145,male,18to22,15,852,651,853,1443021767539
0145,male,18to22,56,524,226,1064,1443021769251
0145,male,18to22,30,496,716,823,1443021770882
