
0147,female,18to22,66,556,393,4194,1443022110883
0147,female,18to22,22,487,327,1231,1443022115030
0147,female,18to22,58,608,474,2162,1443022118320
0147,female,18to22,2,693,646,967,1443022120263
0147,female,18to22,42,606,542,1623,1443022123110
0147,female,18to22,7,473,353,1320,1443022125350
0147,female,18to22,74,658,386,1380,1443022127701
0147,female,18to22,12,678,157,1015,1443022129653
0147,female,18to22,50,414,351,1447,1443022131908
0147,female,18to22,27,490,344,1095,1443022134003
0147,female,18to22,34,506,275,1032,1443022135843
0147,female,18to22,17,871,668,1128,1443022137922
