
0114,male,51plus,33,435,336,1559,1436470030445
0114,male,51plus,25,876,391,1271,1436470033707
0114,male,51plus,41,49,367,4793,1436470039756
0114,male,51plus,30,497,339,994,1436470042339
0114,male,51plus,49,378,163,1191,1436470044802
0114,male,51plus,20,504,368,918,1436470046817
0114,male,51plus,65,678,422,1062,1436470048864
0114,male,51plus,5,845,357,1191,1436470051104
0114,male,51plus,73,547,321,2168,1436470054290
0114,male,51plus,10,866,377,1119,1436470056697
0114,male,51plus,57,610,331,1173,1436470058872
0114,male,51plus,15,849,675,1015,1436470061015
