
0162,female,18to22,65,657,307,1248,1443024266676
0162,female,18to22,22,504,334,1213,1443024270940
0162,female,18to22,41,581,349,1189,1443024273403
0162,female,18to22,12,678,151,903,1443024275195
0162,female,18to22,57,591,336,1112,1443024277290
0162,female,18to22,2,708,654,903,1443024279034
0162,female,18to22,73,559,263,1778,1443024282489
0162,female,18to22,17,871,677,2776,1443024286057
0162,female,18to22,33,433,337,1143,1443024288464
0162,female,18to22,7,439,354,1190,1443024290399
0162,female,18to22,49,683,194,1464,1443024292830
0162,female,18to22,27,485,365,1320,1443024294990
