
0250,male,23to30,33,462,338,1199,1443193918040
0250,male,23to30,8,319,324,2577,1443193921092
0250,male,23to30,65,563,401,1454,1443193925166
0250,male,23to30,13,678,134,1251,1443193928286
0250,male,23to30,73,268,409,2592,1443193932409
0250,male,23to30,23,1015,747,1971,1443193934876
0250,male,23to30,41,567,327,1302,1443193937971
0250,male,23to30,18,448,402,1446,1443193941569
0250,male,23to30,57,577,388,1496,1443193944529
0250,male,23to30,28,659,173,1314,1443193947152
0250,male,23to30,49,716,550,1093,1443193949760
0250,male,23to30,3,519,325,1416,1443193952783
