
0218,female,18to22,65,490,356,1628,1443112413831
0218,female,18to22,27,299,444,1458,1443112417173
0218,female,18to22,57,580,340,1014,1443112419125
0218,female,18to22,17,260,425,918,1443112420964
0218,female,18to22,49,412,363,1526,1443112423460
0218,female,18to22,7,655,391,1381,1443112425859
0218,female,18to22,33,427,328,1206,1443112428098
0218,female,18to22,2,427,368,1174,1443112430257
0218,female,18to22,41,550,411,1207,1443112432497
0218,female,18to22,22,258,427,1127,1443112434544
0218,female,18to22,73,556,321,2243,1443112437695
0218,female,18to22,12,499,420,959,1443112439606
