
0235,female,18to22,66,581,318,1375,1443114757368
0235,female,18to22,5,640,388,1296,1443114760842
0235,female,18to22,74,538,391,1556,1443114764072
0235,female,18to22,20,467,358,805,1443114766567
0235,female,18to22,42,787,328,1125,1443114768327
0235,female,18to22,25,484,345,886,1443114769878
0235,female,18to22,50,590,330,1366,1443114771894
0235,female,18to22,10,644,386,805,1443114773397
0235,female,18to22,34,517,309,984,1443114774917
0235,female,18to22,30,479,377,951,1443114776580
0235,female,18to22,58,592,373,1112,1443114778740
0235,female,18to22,15,690,414,798,1443114781919
