
0247,male,18to22,62,551,425,1498,1443193292059
0247,male,18to22,27,533,340,1138,1443193294634
0247,male,18to22,38,820,377,1423,1443193297066
0247,male,18to22,22,446,133,1252,1443193299433
0247,male,18to22,70,480,327,1318,1443193301656
0247,male,18to22,2,310,455,1107,1443193303736
0247,male,18to22,46,537,317,1316,1443193305959
0247,male,18to22,17,704,451,1303,1443193308247
0247,male,18to22,78,294,322,2727,1443193311832
0247,male,18to22,7,733,427,1319,1443193314271
0247,male,18to22,54,331,244,1479,1443193316606
0247,male,18to22,12,695,155,1414,1443193319053
