
0047,male,51plus,62,597,245,1342,1436297704437
0047,male,51plus,23,665,440,973,1436297707962
0047,male,51plus,70,198,445,1174,1436297710761
0047,male,51plus,13,860,372,1112,1436297713081
0047,male,51plus,46,391,318,1239,1436297715944
0047,male,51plus,3,488,343,1103,1436297718255
0047,male,51plus,78,625,393,1701,1436297720982
0047,male,51plus,8,507,346,1114,1436297723125
0047,male,51plus,54,811,563,1288,1436297725396
0047,male,51plus,28,689,680,935,1436297727076
0047,male,51plus,38,640,548,1128,1436297729187
0047,male,51plus,18,904,433,968,1436297730931
