
0042,female,41to50,49,791,516,1186,1436296568824
0042,female,41to50,3,507,345,2837,1436296577496
0042,female,41to50,73,704,587,2660,1436296582160
0042,female,41to50,18,470,407,1727,1436296585959
0042,female,41to50,33,456,257,1631,1436296589834
0042,female,41to50,23,665,673,1523,1436296592873
0042,female,41to50,65,482,396,1576,1436296596120
0042,female,41to50,28,526,423,1249,1436296598855
0042,female,41to50,41,584,469,1316,1436296601447
0042,female,41to50,13,693,440,1805,1436296604485
0042,female,41to50,57,582,429,1555,1436296607397
0042,female,41to50,8,317,664,1220,1436296609876
