
0179,male,31to40,34,496,229,1262,1443026851028
0179,male,31to40,13,699,370,1451,1443026855269
0179,male,31to40,58,792,453,1111,1443026857972
0179,male,31to40,18,313,416,934,1443026860755
0179,male,31to40,50,487,595,4639,1443026866522
0179,male,31to40,23,511,381,1078,1443026868865
0179,male,31to40,66,295,250,1254,1443026871632
0179,male,31to40,3,903,676,1025,1443026873933
0179,male,31to40,42,792,297,1559,1443026876622
0179,male,31to40,8,721,414,1031,1443026878797
0179,male,31to40,74,643,167,1989,1443026881900
0179,male,31to40,28,684,430,961,1443026884044
