
0002,female,51plus,64,332,508,1947,1433444544393
0002,female,51plus,7,260,430,1674,1433444551279
0002,female,51plus,56,399,382,1887,1433444558543
0002,female,51plus,2,465,339,1925,1433444563478
0002,female,51plus,48,350,525,2301,1433444568012
0002,female,51plus,22,286,445,1559,1433444571283
0002,female,51plus,40,487,471,1647,1433444576634
0002,female,51plus,12,511,415,1949,1433444581759
0002,female,51plus,32,503,564,1551,1433444585936
0002,female,51plus,27,484,671,1741,1433444590056
0002,female,51plus,72,493,395,1569,1433444593671
0002,female,51plus,17,678,434,1490,1433444598141
