
0238,male,18to22,77,508,221,2270,1443115215302
0238,male,18to22,27,582,476,1451,1443115219048
0238,male,18to22,37,498,247,1592,1443115222071
0238,male,18to22,2,475,356,1347,1443115224806
0238,male,18to22,53,587,355,1478,1443115227285
0238,male,18to22,17,710,299,1558,1443115229797
0238,male,18to22,69,397,408,1526,1443115232548
0238,male,18to22,7,466,366,1496,1443115235252
0238,male,18to22,61,424,259,1499,1443115238117
0238,male,18to22,12,664,171,1571,1443115240785
0238,male,18to22,45,617,245,1604,1443115243345
0238,male,18to22,22,504,371,1384,1443115245968
