
0075,female,41to50,34,559,442,1531,1436382994708
0075,female,41to50,6,433,401,2061,1436382998980
0075,female,41to50,42,356,249,1848,1436383002387
0075,female,41to50,26,682,328,1399,1436383005842
0075,female,41to50,50,616,545,1415,1436383008801
0075,female,41to50,21,699,352,1543,1436383011840
0075,female,41to50,66,486,376,1624,1436383014783
0075,female,41to50,11,514,342,1590,1436383017662
0075,female,41to50,74,613,461,1846,1436383020559
0075,female,41to50,16,682,429,1418,1436383023388
0075,female,41to50,58,413,559,1686,1436383026299
0075,female,41to50,1,453,416,1669,1436383029259
