
0208,female,18to22,31,521,731,1438,1443110690139
0208,female,18to22,21,422,691,1022,1443110694467
0208,female,18to22,71,897,668,2168,1443110698214
0208,female,18to22,6,407,614,1264,1443110701037
0208,female,18to22,63,825,720,759,1443110703117
0208,female,18to22,11,877,713,934,1443110705580
0208,female,18to22,55,875,712,1015,1443110708203
0208,female,18to22,16,524,688,903,1443110710650
0208,female,18to22,39,516,503,983,1443110713273
0208,female,18to22,1,229,668,961,1443110715784
0208,female,18to22,47,830,600,947,1443110718280
0208,female,18to22,26,310,448,855,1443110720695
