
0109,male,31to40,76,446,323,2683,1436464319421
0109,male,31to40,30,273,359,1125,1436464324340
0109,male,31to40,52,680,273,989,1436464327805
0109,male,31to40,10,649,342,983,1436464330365
0109,male,31to40,60,493,372,1255,1436464332876
0109,male,31to40,15,845,649,1038,1436464336276
0109,male,31to40,68,665,538,935,1436464338275
0109,male,31to40,25,723,390,808,1436464340035
0109,male,31to40,44,678,391,866,1436464341874
0109,male,31to40,5,874,377,807,1436464343761
0109,male,31to40,36,395,342,968,1436464345665
0109,male,31to40,20,650,406,807,1436464347536
