
0158,male,18to22,45,612,219,1681,1443023758424
0158,male,18to22,1,443,416,1397,1443023761702
0158,male,18to22,61,528,430,1878,1443023764885
0158,male,18to22,21,260,233,1814,1443023768116
0158,male,18to22,37,701,647,1784,1443023771331
0158,male,18to22,16,270,424,1495,1443023774274
0158,male,18to22,77,579,206,1795,1443023777185
0158,male,18to22,6,280,422,1638,1443023780096
0158,male,18to22,53,733,518,2162,1443023783561
0158,male,18to22,11,546,345,1960,1443023786641
0158,male,18to22,69,661,264,1880,1443023789503
0158,male,18to22,26,673,196,1687,1443023792126
