
0105,male,41to50,32,485,562,1372,1436463788747
0105,male,41to50,26,312,479,1086,1436463795936
0105,male,41to50,48,513,543,1327,1436463800266
0105,male,41to50,16,677,433,1053,1436463808598
0105,male,41to50,64,429,354,1168,1436463811999
0105,male,41to50,1,465,401,1013,1436463814926
0105,male,41to50,72,409,396,2282,1436463821768
0105,male,41to50,21,670,334,1968,1436463826527
0105,male,41to50,40,524,368,1135,1436463830270
0105,male,41to50,11,527,346,1196,1436463834538
0105,male,41to50,56,494,341,957,1436463838404
0105,male,41to50,6,421,408,927,1436463842204
