
0048,male,31to40,63,552,581,1204,1436298092778
0048,male,31to40,29,458,591,845,1436298095900
0048,male,31to40,55,436,333,1110,1436298098875
0048,male,31to40,4,332,465,894,1436298104518
0048,male,31to40,47,373,356,948,1436298107573
0048,male,31to40,19,696,175,943,1436298110614
0048,male,31to40,39,420,570,1223,1436298112917
0048,male,31to40,24,441,396,887,1436298115108
0048,male,31to40,71,105,214,1845,1436298118068
0048,male,31to40,9,454,396,918,1436298120049
0048,male,31to40,31,601,435,1127,1436298122082
0048,male,31to40,14,870,165,808,1436298123842
