
0088,male,18to22,39,480,392,1500,1436456693109
0088,male,18to22,19,684,177,1243,1436456697267
0088,male,18to22,31,709,389,1359,1436456700097
0088,male,18to22,4,518,685,957,1436456702161
0088,male,18to22,71,985,738,2084,1436456705126
0088,male,18to22,29,787,614,915,1436456709826
0088,male,18to22,55,490,418,1060,1436456712352
0088,male,18to22,9,676,376,980,1436456714672
0088,male,18to22,63,450,592,1188,1436456717119
0088,male,18to22,24,689,509,1172,1436456719183
0088,male,18to22,47,719,538,1150,1436456723951
0088,male,18to22,14,675,420,1027,1436456725998
