
0021,female,23to30,44,728,109,1727,1436291572507
0021,female,23to30,7,93,131,2791,1436291584325
0021,female,23to30,60,214,220,2824,1436291589325
0021,female,23to30,12,708,167,2654,1436291600372
0021,female,23to30,36,363,173,2062,1436291604823
0021,female,23to30,22,519,347,1650,1436291608449
0021,female,23to30,76,426,367,3673,1436291614449
0021,female,23to30,27,257,443,1949,1436291619828
0021,female,23to30,52,298,228,2124,1436291624290
0021,female,23to30,2,318,200,1709,1436291628946
0021,female,23to30,68,174,241,2279,1436291635948
0021,female,23to30,17,270,406,3742,1436291644441
