
0188,female,18to22,59,448,376,864,1443034493179
0188,female,18to22,22,509,324,894,1443034496814
0188,female,18to22,43,272,479,853,1443034499278
0188,female,18to22,12,504,175,854,1443034501613
0188,female,18to22,35,451,303,1048,1443034503837
0188,female,18to22,7,689,420,838,1443034505723
0188,female,18to22,67,355,273,886,1443034507707
0188,female,18to22,2,689,405,689,1443034510922
0188,female,18to22,75,118,411,3815,1443034515725
0188,female,18to22,17,519,202,1605,1443034519139
0188,female,18to22,51,465,291,840,1443034521250
0188,female,18to22,27,540,352,824,1443034523554
