
0192,female,18to22,39,647,258,1947,1443035732361
0192,female,18to22,26,259,437,1238,1443035735288
0192,female,18to22,31,453,315,1607,1443035738023
0192,female,18to22,1,459,171,1619,1443035740694
0192,female,18to22,63,243,120,1663,1443035743573
0192,female,18to22,11,525,326,1272,1443035746053
0192,female,18to22,71,501,304,2513,1443035749652
0192,female,18to22,16,684,421,1213,1443035752314
0192,female,18to22,47,375,111,1670,1443035755193
0192,female,18to22,21,256,180,1462,1443035758009
0192,female,18to22,55,468,140,1576,1443035761160
0192,female,18to22,6,453,278,1718,1443035764071
