
0084,male,51plus,43,283,437,1631,1436388061527
0084,male,51plus,25,460,699,1391,1436388065355
0084,male,51plus,67,524,24,1072,1436388068929
0084,male,51plus,10,666,337,1054,1436388072260
0084,male,51plus,35,842,118,1352,1436388075379
0084,male,51plus,20,502,339,2006,1436388078673
0084,male,51plus,75,516,393,3314,1436388083326
0084,male,51plus,5,523,741,1466,1436388088017
0084,male,51plus,51,463,305,1655,1436388091695
0084,male,51plus,30,499,316,1592,1436388094783
0084,male,51plus,59,548,270,2101,1436388098859
0084,male,51plus,15,509,365,1815,1436388102438
