
0133,male,41to50,60,557,479,1983,1436474692802
0133,male,41to50,4,493,635,2113,1436474697175
0133,male,41to50,76,515,501,1730,1436474700654
0133,male,41to50,14,896,182,1798,1436474703725
0133,male,41to50,68,755,333,2796,1436474707360
0133,male,41to50,9,681,328,1591,1436474709798
0133,male,41to50,44,340,349,4781,1436474715450
0133,male,41to50,24,446,348,1447,1436474717825
0133,male,41to50,36,993,760,176,1436474719240
0133,male,41to50,19,694,148,1070,1436474722738
0133,male,41to50,52,490,319,4148,1436474727925
0133,male,41to50,29,1012,741,120,1436474728732
