
0003,female,51plus,64,902,574,6883,1433444693982
0003,female,51plus,2,705,644,1550,1433444705130
0003,female,51plus,32,506,586,1452,1433444708886
0003,female,51plus,17,877,645,1851,1433444714256
0003,female,51plus,72,651,472,1882,1433444719180
0003,female,51plus,12,681,170,1521,1433444723308
0003,female,51plus,48,890,262,2589,1433444729494
0003,female,51plus,7,728,637,2936,1433444735725
0003,female,51plus,40,310,328,2047,1433444740844
0003,female,51plus,27,856,409,1964,1433444745053
0003,female,51plus,56,512,179,1596,1433444749154
0003,female,51plus,22,535,346,1296,1433444752594
