
0128,male,23to30,63,431,533,1567,1436473490948
0128,male,23to30,14,481,344,1339,1436473494818
0128,male,23to30,71,99,130,1329,1436473497041
0128,male,23to30,19,418,362,1574,1436473499456
0128,male,23to30,39,461,177,1512,1436473502064
0128,male,23to30,9,424,241,1718,1436473504703
0128,male,23to30,55,458,231,1240,1436473507326
0128,male,23to30,29,417,332,2607,1436473511157
0128,male,23to30,47,363,311,1399,1436473513452
0128,male,23to30,24,443,346,1833,1436473516541
0128,male,23to30,31,679,357,1637,1436473519482
0128,male,23to30,4,489,344,1605,1436473522313
