
0069,female,51plus,52,388,517,2740,1436381432586
0069,female,51plus,15,680,424,3956,1436381443548
0069,female,51plus,68,634,421,2582,1436381449183
0069,female,51plus,10,658,362,1724,1436381454093
0069,female,51plus,44,339,457,1902,1436381459526
0069,female,51plus,25,477,356,1551,1436381462997
0069,female,51plus,76,498,376,3145,1436381468785
0069,female,51plus,5,658,374,2207,1436381474046
0069,female,51plus,36,389,367,3097,1436381479785
0069,female,51plus,30,501,341,1469,1436381483474
0069,female,51plus,60,538,430,1902,1436381487782
0069,female,51plus,20,492,377,1422,1436381492160
