
0053,male,23to30,68,644,369,2104,1436299626887
0053,male,23to30,14,489,600,1793,1436299631951
0053,male,23to30,52,389,529,1511,1436299635038
0053,male,23to30,4,453,367,1398,1436299638255
0053,male,23to30,76,684,383,3226,1436299642802
0053,male,23to30,19,502,447,1531,1436299645913
0053,male,23to30,60,531,284,1988,1436299649112
0053,male,23to30,24,657,429,1654,1436299652199
0053,male,23to30,44,579,416,1815,1436299655350
0053,male,23to30,9,499,388,1463,1436299658037
0053,male,23to30,36,661,462,1527,1436299660676
0053,male,23to30,29,475,373,1447,1436299663332
