
0064,female,51plus,39,652,294,1742,1436375295676
0064,female,51plus,10,667,359,1774,1436375305448
0064,female,51plus,55,472,411,1694,1436375310429
0064,female,51plus,30,721,368,1160,1436375313533
0064,female,51plus,31,392,567,1433,1436375316749
0064,female,51plus,5,76,396,1815,1436375320218
0064,female,51plus,71,490,370,2585,1436375324046
0064,female,51plus,20,487,360,743,1436375326262
0064,female,51plus,47,895,457,1065,1436375328501
0064,female,51plus,15,884,425,1906,1436375330532
0064,female,51plus,63,408,602,952,1436375332419
0064,female,51plus,25,319,607,998,1436375334707
