
0207,female,18to22,78,451,362,5274,1443110536418
0207,female,18to22,29,895,401,1662,1443110541174
0207,female,18to22,70,937,282,1814,1443110544453
0207,female,18to22,14,897,187,1366,1443110547156
0207,female,18to22,54,483,37,2260,1443110550399
0207,female,18to22,24,425,206,2591,1443110553535
0207,female,18to22,62,510,320,1807,1443110556725
0207,female,18to22,9,284,102,1686,1443110559509
0207,female,18to22,46,537,340,1735,1443110562259
0207,female,18to22,19,694,182,1591,1443110564820
0207,female,18to22,38,442,199,1911,1443110567586
0207,female,18to22,4,865,435,1527,1443110570242
